"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"601430","The Evil Within 2","2017-10-12","1","Tango Gameworks","Bethesda Softworks","windows","18","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Action;Adventure","Horror;Survival Horror;Psychological Horror","51","8871","790","1299","1810","100000-200000","39.99","1"
"601510","Yu-Gi-Oh! Duel Links","2017-11-16","1","Konami Digital Entertainment","Konami Digital Entertainment","windows","0","Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases","Free to Play;Strategy","Free to Play;Card Game;Anime","20","7969","2563","864","1115","1000000-2000000","0.0","1"
"602520","NEKOPARA Vol. 3","2017-05-25","1","NEKO WORKs","Sekai Project","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Sexual Content;Nudity;Casual;Indie","Anime;Sexual Content;Nudity","27","7678","202","317","466","200000-500000","6.99","1"
"611500","Quake Champions","2017-08-22","1","id Software","Bethesda Softworks","windows","0","Online Multi-Player;Steam Achievements","Action;Free to Play;Early Access","Early Access;FPS;Arena Shooter","52","15879","7098","754","102","500000-1000000","0.0","1"
"612880","Wolfenstein II: The New Colossus","2017-10-26","1","Machine Games","Bethesda Softworks","windows","18","Single-player;Steam Achievements;Full controller support;Steam Cloud","Action","Action;FPS;Gore","80","11732","4461","921","870","500000-1000000","39.99","1"
"613100","House Flipper","2018-05-17","1","Empyrean","Frozen District;PlayWay S.A.","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Indie;Simulation","Simulation;Building;Realistic","26","7019","1761","520","350","500000-1000000","15.49","1"
"620980","Beat Saber","2018-05-01","1","Beat Games","Beat Games","windows","0","Single-player;Steam Leaderboards","Indie;Early Access","Early Access;VR;Rhythm","0","11083","797","1204","1349","200000-500000","15.49","1"
"621060","PC Building Simulator","2019-01-29","1","Claudiu Kiss;The Irregular Corporation","The Irregular Corporation","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Indie;Simulation","Simulation;Building;Indie","53","6563","775","2021","3387","200000-500000","14.99","1"
"622650","Bendy and the Ink Machine™","2017-04-27","1","Joey Drew Studios Inc.","Joey Drew Studios Inc.","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support","Action;Indie","Horror;First-Person;Singleplayer","60","9901","1398","38","43","500000-1000000","15.49","1"
"624090","Football Manager 2018","2017-11-09","1","Sports Interactive","SEGA","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Steam Workshop;Steam Cloud;Steam Leaderboards","Simulation;Sports","Sports;Simulation;Management","77","4399","2466","19379","23360","1000000-2000000","37.99","1"
"626690","Sword Art Online: Fatal Bullet","2018-02-23","1","DIMPS","BANDAI NAMCO Entertainment","windows","0","Single-player;Online Multi-Player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;RPG","Anime;RPG;Character Customization","63","5654","2082","1413","1779","200000-500000","34.99","1"
"630100","SoulWorker - Anime Action MMO","2018-02-26","1","Lion Games Co., Ltd.","Gameforge 4D GmbH","windows","0","Multi-player;Online Multi-Player;MMO;Online Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action;Free to Play;Massively Multiplayer;RPG","Anime;Free to Play;MMORPG","0","5953","1904","1492","196","1000000-2000000","0.0","1"
"632360","Risk of Rain 2","2019-03-28","1","Hopoo Games","Gearbox Publishing","windows","0","Single-player;Online Multi-Player;Online Co-op;Full controller support;Steam Cloud;Steam Leaderboards","Action;Indie;Early Access","Early Access;Rogue-like;Multiplayer","0","17902","975","1455","1323","1000000-2000000","14.99","1"
"635730","Dragonia","2017-05-29","1","Blue Studio","Paradise Project","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;RPG","Sexual Content;Nudity;Anime","46","4562","702","135","200","200000-500000","1.59","1"
"636480","Ravenfield","2017-05-18","1","SteelRaven7","SteelRaven7","windows;mac;linux","0","Single-player;Steam Workshop;Partial Controller Support;Includes level editor","Action;Indie;Early Access","Early Access;FPS;War","0","9119","569","2095","2773","200000-500000","10.99","1"
"637090","BATTLETECH","2018-04-24","1","Harebrained Schemes","Paradox Interactive","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud","Action;Adventure;Strategy","Strategy;Mechs;Turn-Based","128","8238","2953","1641","1653","500000-1000000","34.99","1"
"637650","FINAL FANTASY XV WINDOWS EDITION","2018-03-06","1","Square Enix","Square Enix","windows","16","Single-player;Multi-player;Online Multi-Player;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","RPG","RPG;Open World;JRPG","97","13789","4046","851","701","500000-1000000","34.99","1"
"638970","Yakuza 0","2018-08-01","1","SEGA","SEGA","windows","18","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;RPG","Action;Story Rich;Beat 'em up","55","9023","1343","1255","1586","200000-500000","14.99","1"
"639790","DEEP SPACE WAIFU","2017-05-31","1","Neko Climax Studios","Neko Climax Studios","windows","18","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Action;Casual;Indie","Sexual Content;Nudity;Anime","69","7222","252","167","192","200000-500000","1.59","1"
"640820","Pathfinder: Kingmaker","2018-09-25","1","Owlcat Games","Deep Silver","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","RPG","RPG;Fantasy;Singleplayer","67","6063","2426","1642","1751","200000-500000","34.99","1"
"641990","The Escapists 2","2017-08-21","1","Team17 Digital Ltd;Mouldy Toof Studios","Team17 Digital Ltd","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Indie;Simulation;Strategy","Strategy;Multiplayer;Pixel Graphics","58","5085","1167","674","950","500000-1000000","19.99","1"
"643270","OLDTV","2017-07-15","1","Creability","Creability","windows;mac","0","Single-player;Steam Achievements","Free to Play;Indie","Free to Play;Great Soundtrack;Indie","48","4293","219","25","10","200000-500000","0.0","1"
"644560","Mirror","2018-04-19","1","KAGAMI WORKs","Paradise Project","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Adventure;Indie;RPG","Sexual Content;Nudity;Mature","114","21474","702","281","291","500000-1000000","1.69","1"
"644570","Material Girl","2017-06-20","1","Dieselmine","Paradise Project","windows","0","Single-player;Steam Trading Cards;Steam Cloud","Adventure;Indie;RPG","Sexual Content;Nudity;Mature","0","6922","648","221","202","200000-500000","1.59","1"
"644930","They Are Billions","2017-12-12","1","Numantian Games","Numantian Games","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards","Strategy;Early Access","Early Access;Base-Building;Strategy","30","11377","1921","1712","1437","500000-1000000","19.49","1"
"645630","Car Mechanic Simulator 2018","2017-07-28","1","Red Dot Games","PlayWay S.A.","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Includes level editor","Racing;Simulation","Simulation;Building;Driving","60","9390","2752","724","698","500000-1000000","14.99","1"
"646570","Slay the Spire","2019-01-23","1","Mega Crit Games","Mega Crit Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards","Indie;Strategy","Card Game;Turn-Based;Rogue-like","43","26166","998","3034","1857","1000000-2000000","19.49","1"
"646910","The Crew™ 2","2018-06-28","1","Ivory Tower","Ubisoft","windows","0","Single-player;Online Multi-Player;MMO;Online Co-op;In-App Purchases;Partial Controller Support","Action;Massively Multiplayer;Racing","Racing;Open World;Driving","34","4030","3916","2029","1685","200000-500000","49.99","1"
"648350","Jurassic World Evolution","2018-06-11","1","Frontier Developments","Frontier Developments","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Simulation;Strategy","Building;Dinosaurs;Management","62","9824","4060","1201","1509","500000-1000000","34.99","1"
"648800","Raft","2018-05-23","1","Redbeet Interactive","Axolot Games","windows","0","Single-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Cloud","Adventure;Indie;Simulation;Early Access","Early Access;Survival;Multiplayer","47","11577","3177","826","748","500000-1000000","14.99","1"
"652980","Loading Screen Simulator","2017-07-13","1","CakeEaterGames","CakeEaterGames","windows","0","Single-player;Steam Achievements;Steam Leaderboards","Casual;Free to Play;Indie;Simulation","Free to Play;Memes;Clicker","19","5783","936","26","42","200000-500000","0.0","1"
"657200","Hand Simulator","2017-07-18","1","HFM Games","HFM Games","windows","0","Single-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Stats","Simulation","Simulation;Memes;Funny","69","9792","2665","169","89","500000-1000000","1.59","1"
"665360","Comedy Night","2017-08-24","1","Lighthouse Games Studio","Lighthouse Games Studio","windows;mac;linux","0","Multi-player;Online Multi-Player;Steam Trading Cards;In-App Purchases;Partial Controller Support","Casual;Indie;Simulation","Multiplayer;Casual;Comedy","0","4195","1280","256","276","200000-500000","3.99","1"
"666140","My Time At Portia","2019-01-15","1","Pathea Games","Team17 Digital Ltd","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Adventure;Casual;Indie;RPG;Simulation","Open World;Crafting;RPG","91","10695","1108","2094","2114","500000-1000000","24.99","1"
"666220","CS2D","2017-11-15","1","Unreal Software","Unreal Software","windows;mac;linux","0","Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Includes level editor","Action;Casual;Free to Play;Indie","Free to Play;Multiplayer;Action","66","4875","579","41","10","500000-1000000","0.0","1"
"668630","Tricolour Lovestory","2017-09-20","1","HL-Galgame","SakuraGame","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Nudity;Adventure;Casual;Indie","Visual Novel;Dating Sim;Sexual Content","70","11387","1121","486","561","500000-1000000","1.59","1"
"673950","Farm Together","2018-10-11","1","Milkstone Studios","Milkstone Studios","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Casual;Indie;Simulation","Simulation;Multiplayer;Agriculture","45","4022","407","35","35","100000-200000","15.49","1"
"674020","World War 3","2018-10-19","1","The Farm 51","The Farm 51","windows","0","Online Multi-Player;Partial Controller Support","Action;Indie;Early Access","Early Access;FPS;Multiplayer","0","8525","5015","364","384","200000-500000","24.0","1"
"674940","Stick Fight: The Game","2017-09-28","1","Landfall West","Landfall","windows;mac","0","Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Partial Controller Support","Action;Casual;Indie","Multiplayer;Funny;Fighting","28","24847","2795","584","184","2000000-5000000","3.99","1"
"675010","MudRunner","2017-10-30","1","Saber Interactive","Focus Home Interactive","windows","0","Single-player;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud","Simulation","Offroad;Driving;Simulation","62","5845","1172","527","729","200000-500000","19.99","1"
"678950","DRAGON BALL FighterZ","2018-01-26","1","Arc System Works","BANDAI NAMCO Entertainment","windows","0","Single-player;Multi-player;Online Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action","Fighting;Anime;Action","35","10441","2264","3020","1311","200000-500000","44.99","1"
"683320","GRIS","2018-12-13","1","Nomada Studio","Devolver Digital","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Cloud","Adventure;Indie","Atmospheric;Great Soundtrack;Beautiful","17","5747","242","0","0","200000-500000","14.49","1"
"698780","Doki Doki Literature Club!","2017-10-06","1","Team Salvato","Team Salvato","windows;mac","0","Single-player","Casual;Free to Play;Indie","Psychological Horror;Anime;Visual Novel","0","108556","3588","162","99","2000000-5000000","0.0","1"
"700330","SCP: Secret Laboratory","2017-12-29","1","Northwood Studios","Northwood Studios","windows","0","Online Multi-Player;Steam Achievements;Steam Cloud","Action;Free to Play","Free to Play;Multiplayer;Horror","29","19534","3621","216","46","2000000-5000000","0.0","1"
"728880","Overcooked! 2","2018-08-07","1","Ghost Town Games Ltd.;Team17 Digital Ltd","Team17 Digital Ltd","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Casual;Indie","Multiplayer;Casual;Local Co-Op","40","5362","1274","359","482","200000-500000","19.99","1"
"732430","Superflight","2017-11-08","1","GrizzlyGames","GrizzlyGames","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Casual;Indie;Racing;Sports","Indie;Casual;Relaxing","24","5243","193","87","15","200000-500000","2.09","1"
"736190","中国式家长 / Chinese Parents","2018-09-28","0","墨鱼玩游戏","Coconut Island Games","windows;mac","0","Single-player;Steam Achievements;Steam Cloud","Casual;Indie;RPG;Simulation","Simulation;Indie;RPG","23","10858","1227","652","479","1000000-2000000","7.19","1"
"738060","Freddy Fazbear's Pizzeria Simulator","2017-12-04","1","Scott Cawthon","Scott Cawthon","windows","0","Single-player","Free to Play;Indie;Simulation","Free to Play;Horror;Singleplayer","0","7846","580","100","124","1000000-2000000","0.0","1"
"744900","Dead Frontier 2","2018-09-05","1","Creaky Corpse Ltd","Creaky Corpse Ltd","windows","0","Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;In-App Purchases","Action;Free to Play;Indie;Massively Multiplayer;RPG;Early Access","Early Access;Free to Play;Zombies","0","4814","2179","0","0","1000000-2000000","0.0","1"
"745880","東方天空璋 ～ Hidden Star in Four Seasons.","2017-11-17","0","上海アリス幻樂団","Mediascape Co., Ltd.","windows","0","Single-player;Partial Controller Support;Steam Cloud","Action;Indie","Bullet Hell;Great Soundtrack;Difficult","0","4114","53","413","413","50000-100000","11.39","1"
